everyDayHour,"avg(cpu)"
"10/15/19_08","8.454648148148149"
"10/15/19_09","11.754425925925927"
"10/15/19_10","13.101148148148148"
"10/15/19_11","11.787037037037036"
"10/15/19_12","9.009537037037036"
"10/15/19_13","11.8525"
"10/15/19_14","10.669592592592592"
"10/15/19_15","11.18437037037037"
"10/15/19_16","9.283870370370371"
"10/15/19_17","6.845444444444444"
"10/15/19_18","5.103074074074074"
"10/15/19_19","3.2950555555555554"
"10/15/19_20","3.311833333333333"
"10/15/19_21","2.6068333333333333"
"10/15/19_22","2.429685185185185"
"10/15/19_23","2.544037037037037"
"10/16/19_00","3.49237037037037"
"10/16/19_01","4.344499089253188"
"10/16/19_02","3.6049529190207155"
"10/16/19_03","3.5726111111111107"
"10/16/19_04","3.8300740740740746"
"10/16/19_05","3.975"
"10/16/19_06","4.318185185185185"
"10/16/19_07","3.688814814814815"
"10/16/19_08","6.455351851851852"
"10/16/19_09","8.826111111111112"
"10/16/19_10","12.942092592592594"
"10/16/19_11","13.532222222222222"
"10/16/19_12","11.768888888888888"
"10/16/19_13","49.128981481481475"
"10/16/19_14","65.65459259259258"
"10/16/19_15","12.535314814814814"
"10/16/19_16","9.577037037037037"
"10/16/19_17","10.903055555555556"
"10/16/19_18","5.164555555555556"
"10/16/19_19","4.4137962962962956"
"10/16/19_20","2.1035000000000004"
"10/16/19_21","1.828962962962963"
"10/16/19_22","1.9331111111111112"
"10/16/19_23","0.9997962962962963"
"10/17/19_00","1.4003518518518518"
"10/17/19_01","2.7508148148148153"
"10/17/19_02","4.098351851851851"
"10/17/19_03","1.786351851851852"
"10/17/19_04","1.9775141242937853"
"10/17/19_05","3.889907407407407"
"10/17/19_06","5.838962962962963"
"10/17/19_07","4.950388888888889"
"10/17/19_08","5.560277777777777"
"10/17/19_09","10.398092592592592"
"10/17/19_10","11.610851851851853"
"10/17/19_11","10.682037037037038"
"10/17/19_12","9.105500000000001"
"10/17/19_13","12.442666666666664"
"10/17/19_14","12.755444444444445"
"10/17/19_15","9.502703703703704"
"10/17/19_16","9.389703703703704"
"10/17/19_17","8.881629629629629"
"10/17/19_18","4.663351851851852"
"10/17/19_19","4.045648148148148"
"10/17/19_20","3.048"
"10/17/19_21","1.8874444444444445"
"10/17/19_22","2.236555555555556"
"10/17/19_23","1.9894444444444443"
"10/18/19_00","1.9823703703703703"
"10/18/19_01","2.2645370370370372"
"10/18/19_02","2.2514444444444446"
"10/18/19_03","1.8875185185185186"
"10/18/19_04","2.161296296296296"
"10/18/19_05","1.8030925925925927"
"10/18/19_06","4.203351851851852"
"10/18/19_07","3.13"
"10/18/19_08","6.510833333333333"
"10/18/19_09","8.920740740740738"
"10/18/19_10","11.444611111111112"
"10/18/19_11","9.667388888888889"
"10/18/19_12","10.83498148148148"
"10/18/19_13","12.158888888888889"
"10/18/19_14","13.224092592592594"
"10/18/19_15","13.410907407407407"
"10/18/19_16","13.058851851851852"
"10/18/19_17","9.11011111111111"
"10/18/19_18","7.511074074074073"
"10/18/19_19","3.7933888888888885"
"10/18/19_20","1.925407407407407"
"10/18/19_21","1.253962962962963"
"10/18/19_22","1.3559999999999999"
"10/18/19_23","1.5150000000000001"
"10/19/19_00","1.5666111111111112"
"10/19/19_01","1.4313703703703704"
"10/19/19_02","1.2155555555555555"
"10/19/19_03","1.9053148148148151"
"10/19/19_04","0.7992222222222221"
"10/19/19_05","1.024648148148148"
"10/19/19_06","0.9906851851851852"
"10/19/19_07","1.1162592592592593"
"10/19/19_08","2.162370370370371"
"10/19/19_09","2.1188148148148147"
"10/19/19_10","3.1958333333333333"
"10/19/19_11","1.916873822975518"
"10/19/19_12","2.285185185185185"
"10/19/19_13","2.1851666666666665"
"10/19/19_14","1.5912777777777778"
"10/19/19_15","0.9430185185185186"
"10/19/19_16","1.0008518518518519"
"10/19/19_17","1.1311666666666664"
"10/19/19_18","0.9104629629629629"
"10/19/19_19","0.9989814814814816"
"10/19/19_20","1.051037037037037"
"10/19/19_21","0.9826296296296296"
"10/19/19_22","0.5698703703703704"
"10/19/19_23","0.4898703703703704"
"10/20/19_00","1.9426666666666665"
"10/20/19_01","0.4577777777777778"
"10/20/19_02","0.7527592592592592"
"10/20/19_03","0.747462962962963"
"10/20/19_04","0.6026296296296296"
"10/20/19_05","0.6526666666666667"
"10/20/19_06","0.4759259259259259"
"10/20/19_07","1.1930740740740742"
"10/20/19_08","0.7489444444444444"
"10/20/19_09","0.8691481481481481"
"10/20/19_10","1.4700185185185184"
"10/20/19_11","1.1853888888888888"
"10/20/19_12","1.5995185185185186"
"10/20/19_13","1.8524074074074075"
"10/20/19_14","1.785666666666667"
"10/20/19_15","1.7562037037037037"
"10/20/19_16","1.541"
"10/20/19_17","3.043502824858757"
"10/20/19_18","1.6277222222222225"
"10/20/19_19","1.9592407407407404"
"10/20/19_20","1.2121111111111111"
"10/20/19_21","2.3600000000000003"
"10/20/19_22","1.9352037037037038"
"10/20/19_23","1.3543333333333334"
"10/21/19_00","1.879648148148148"
"10/21/19_01","0.9502222222222222"
"10/21/19_02","2.1112592592592594"
"10/21/19_03","2.7148518518518516"
"10/21/19_04","1.8828703703703702"
"10/21/19_05","2.392185185185185"
"10/21/19_06","4.113574074074074"
"10/21/19_07","3.812759259259259"
"10/21/19_08","8.407037037037037"
"10/21/19_09","7.9709814814814814"
"10/21/19_10","14.081037037037037"
"10/21/19_11","16.141722222222224"
"10/21/19_12","14.484111111111112"
"10/21/19_13","12.599685185185185"
"10/21/19_14","14.170537037037036"
"10/21/19_15","14.051722222222221"
"10/21/19_16","11.833277777777779"
"10/21/19_17","8.830092592592592"
"10/21/19_18","5.088981481481482"
"10/21/19_19","2.887306967984934"
"10/21/19_20","3.555518518518518"
"10/21/19_21","4.326777777777778"
"10/21/19_22","3.6825925925925924"
"10/21/19_23","2.3164999999999996"
"10/22/19_00","2.5384814814814813"
"10/22/19_01","2.4369814814814816"
"10/22/19_02","4.561444444444445"
"10/22/19_03","3.198814814814815"
"10/22/19_04","2.831648148148148"
"10/22/19_05","3.6416296296296298"
"10/22/19_06","3.906722222222222"
"10/22/19_07","5.164407407407408"
"10/22/19_08","7.483111111111111"
"10/22/19_09","9.301037037037037"
"10/22/19_10","13.164240740740741"
"10/22/19_11","13.628925925925923"
"10/22/19_12","15.4025"
"10/22/19_13","17.092296296296297"
"10/22/19_14","23.973074074074074"
"10/22/19_15","19.119537037037034"
"10/22/19_16","10.070685185185186"
"10/22/19_17","8.151944444444444"
"10/22/19_18","6.235555555555555"
"10/22/19_19","2.9396666666666667"
"10/22/19_20","3.7548703703703707"
"10/22/19_21","2.2808097928436912"
"10/22/19_22","3.098555555555555"
"10/22/19_23","2.685592592592592"
"10/23/19_00","2.23037037037037"
"10/23/19_01","2.584833333333333"
"10/23/19_02","3.3483148148148145"
"10/23/19_03","3.5012592592592595"
"10/23/19_04","2.82337037037037"
"10/23/19_05","2.8653703703703703"
"10/23/19_06","3.084259259259259"
"10/23/19_07","3.156981481481481"
"10/23/19_08","8.617481481481482"
"10/23/19_09","10.973092592592591"
"10/23/19_10","13.761740740740741"
"10/23/19_11","14.540222222222223"
"10/23/19_12","13.003074074074075"
"10/23/19_13","12.083796296296295"
"10/23/19_14","13.815129629629629"
"10/23/19_15","15.465722222222222"
"10/23/19_16","12.877777777777778"
"10/23/19_17","6.71562962962963"
"10/23/19_18","5.573666666666666"
"10/23/19_19","2.7928148148148146"
"10/23/19_20","2.102592592592593"
"10/23/19_21","3.427388888888889"
"10/23/19_22","2.842203703703704"
"10/23/19_23","1.2963703703703704"
"10/24/19_00","2.046647834274953"
"10/24/19_01","1.981462962962963"
"10/24/19_02","1.764314814814815"
"10/24/19_03","2.7028148148148152"
"10/24/19_04","3.6981111111111113"
"10/24/19_05","5.440833333333333"
"10/24/19_06","5.4185185185185185"
"10/24/19_07","10.20987037037037"
"10/24/19_08","10.100092592592594"
"10/24/19_09","17.238203703703707"
"10/24/19_10","20.34585185185185"
"10/24/19_11","17.48148148148148"
"10/24/19_12","12.834074074074076"
"10/24/19_13","17.141203703703706"
"10/24/19_14","14.902537037037037"
"10/24/19_15","13.067944444444443"
"10/24/19_16","8.986277777777778"
"10/24/19_17","9.60651851851852"
"10/24/19_18","4.890518518518519"
"10/24/19_19","2.7423888888888888"
"10/24/19_20","4.260185185185185"
"10/24/19_21","4.526703703703703"
"10/24/19_22","2.2652592592592597"
"10/24/19_23","2.6572962962962965"
"10/25/19_00","2.272148148148148"
"10/25/19_01","1.985777777777778"
"10/25/19_02","2.544670433145009"
"10/25/19_03","4.137148148148147"
"10/25/19_04","2.5011666666666668"
"10/25/19_05","1.9919444444444445"
"10/25/19_06","2.436296296296296"
"10/25/19_07","4.820055555555556"
"10/25/19_08","9.129722222222222"
"10/25/19_09","9.510685185185187"
"10/25/19_10","13.751240740740739"
"10/25/19_11","10.575685185185183"
"10/25/19_12","11.301925925925925"
"10/25/19_13","9.669092592592591"
"10/25/19_14","8.975277777777777"
"10/25/19_15","10.87101851851852"
"10/25/19_16","8.034"
"10/25/19_17","7.435481481481482"
"10/25/19_18","4.0643518518518515"
"10/25/19_19","3.1973148148148143"
"10/25/19_20","2.0612037037037036"
"10/25/19_21","2.033351851851852"
"10/25/19_22","1.0807962962962963"
"10/25/19_23","1.4691851851851851"
"10/26/19_00","1.8966481481481483"
"10/26/19_01","1.6222962962962966"
"10/26/19_02","0.9505925925925924"
"10/26/19_03","0.3817592592592593"
"10/26/19_04","1.3321666666666667"
"10/26/19_05","0.7128625235404897"
"10/26/19_06","1.7074074074074077"
"10/26/19_07","0.8997592592592595"
"10/26/19_08","1.2796851851851851"
"10/26/19_09","2.3123518518518518"
"10/26/19_10","2.639703703703703"
"10/26/19_11","2.3936666666666664"
"10/26/19_12","1.826314814814815"
"10/26/19_13","2.4561851851851846"
"10/26/19_14","2.857277777777778"
"10/26/19_15","2.3962962962962964"
"10/26/19_16","1.1887962962962964"
"10/26/19_17","1.6065555555555555"
"10/26/19_18","1.812074074074074"
"10/26/19_19","1.2873518518518519"
"10/26/19_20","1.1802037037037036"
"10/26/19_21","0.6905370370370371"
"10/26/19_22","1.8819629629629628"
"10/26/19_23","1.2481296296296298"
"10/27/19_00","0.9645185185185183"
"10/27/19_01","2.4914259259259257"
"10/27/19_02","1.1868888888888889"
"10/27/19_03","1.6091481481481482"
"10/27/19_04","0.7736111111111112"
"10/27/19_05","1.1037222222222223"
"10/27/19_06","0.7620185185185185"
"10/27/19_07","0.6874074074074074"
"10/27/19_08","1.5795185185185188"
"10/27/19_09","1.2153518518518518"
"10/27/19_10","1.2327962962962962"
"10/27/19_11","1.5073069679849342"
"10/27/19_12","2.8907777777777777"
"10/27/19_13","1.106"
"10/27/19_14","2.0070925925925924"
"10/27/19_15","1.2544074074074072"
"10/27/19_16","1.3296296296296297"
"10/27/19_17","1.6310185185185186"
"10/27/19_18","1.698222222222222"
"10/27/19_19","1.408388888888889"
"10/27/19_20","1.8451296296296293"
"10/27/19_21","1.0441666666666667"
"10/27/19_22","1.4427962962962961"
"10/27/19_23","1.4957037037037038"
"10/28/19_00","1.4600185185185186"
"10/28/19_01","2.0465370370370373"
"10/28/19_02","3.038518518518519"
"10/28/19_03","1.9164259259259262"
"10/28/19_04","2.919537037037037"
"10/28/19_05","2.143351851851852"
"10/28/19_06","3.227037037037037"
"10/28/19_07","4.998222222222223"
"10/28/19_08","6.6295"
"10/28/19_09","8.938481481481482"
"10/28/19_10","13.458203703703704"
"10/28/19_11","14.517629629629628"
"10/28/19_12","11.495111111111113"
"10/28/19_13","12.629574074074073"
"10/28/19_14","13.499435028248588"
"10/28/19_15","13.73548148148148"
"10/28/19_16","24.86568518518519"
"10/28/19_17","9.162685185185184"
"10/28/19_18","7.647722222222223"
"10/28/19_19","3.837055555555555"
"10/28/19_20","3.3309999999999995"
"10/28/19_21","2.6940925925925927"
"10/28/19_22","2.588074074074074"
"10/28/19_23","3.786611111111111"
"10/29/19_00","2.722648148148148"
"10/29/19_01","1.8899444444444444"
"10/29/19_02","2.0752730696798496"
"10/29/19_03","1.3533148148148146"
"10/29/19_04","1.9487777777777777"
"10/29/19_05","3.6203148148148143"
"10/29/19_06","3.484555555555556"
"10/29/19_07","4.338425925925926"
"10/29/19_08","7.701518518518518"
"10/29/19_09","12.26924074074074"
"10/29/19_10","13.562611111111112"
"10/29/19_11","13.642703703703702"
"10/29/19_12","15.445870370370372"
"10/29/19_13","14.259537037037036"
"10/29/19_14","15.227685185185187"
"10/29/19_15","15.68624074074074"
"10/29/19_16","13.327185185185185"
"10/29/19_17","9.4025"
"10/29/19_18","10.071499999999999"
"10/29/19_19","3.4765370370370365"
"10/29/19_20","3.714111111111111"
"10/29/19_21","2.535462962962963"
"10/29/19_22","3.6095555555555556"
"10/29/19_23","1.6142962962962961"
"10/30/19_00","1.7629444444444444"
"10/30/19_01","1.8896296296296295"
"10/30/19_02","2.7383804143126174"
"10/30/19_03","4.138462962962963"
"10/30/19_04","4.648981481481481"
"10/30/19_05","2.6247222222222226"
"10/30/19_06","3.2955009107468123"
"10/30/19_07","4.400074074074074"
"10/30/19_08","7.651203703703705"
"10/30/19_09","11.085555555555555"
"10/30/19_10","15.952166666666667"
"10/30/19_11","15.762481481481482"
"10/30/19_12","14.24314814814815"
"10/30/19_13","14.413944444444445"
"10/30/19_14","14.833407407407408"
"10/30/19_15","13.156870370370372"
"10/30/19_16","12.800740740740741"
"10/30/19_17","10.322481481481482"
"10/30/19_18","6.025685185185184"
"10/30/19_19","5.325500000000001"
"10/30/19_20","3.701676082862524"
"10/30/19_21","5.356648148148148"
"10/30/19_22","5.569037037037036"
"10/30/19_23","4.103777777777777"
"10/31/19_00","3.1163703703703702"
"10/31/19_01","4.700240740740741"
"10/31/19_02","1.6225555555555553"
"10/31/19_03","2.3953703703703706"
"10/31/19_04","2.6141481481481486"
"10/31/19_05","2.5500555555555553"
"10/31/19_06","4.345111111111112"
"10/31/19_07","4.045314814814814"
"10/31/19_08","7.834888888888889"
"10/31/19_09","9.33987037037037"
"10/31/19_10","11.140962962962961"
"10/31/19_11","13.601722222222222"
"10/31/19_12","14.02987037037037"
"10/31/19_13","10.915185185185186"
"10/31/19_14","13.029648148148148"
"10/31/19_15","13.742444444444443"
"10/31/19_16","11.785462962962962"
"10/31/19_17","7.399870370370371"
"10/31/19_18","5.8758333333333335"
"10/31/19_19","4.68324074074074"
"10/31/19_20","3.6615925925925925"
"10/31/19_21","2.416759259259259"
"10/31/19_22","2.8254425612052736"
"10/31/19_23","2.8459999999999996"
"11/01/19_00","2.8332037037037034"
"11/01/19_01","2.2068148148148143"
"11/01/19_02","2.321203703703704"
"11/01/19_03","2.0120185185185187"
"11/01/19_04","1.7312592592592595"
"11/01/19_05","1.6373703703703704"
"11/01/19_06","2.419907407407407"
"11/01/19_07","3.947055555555555"
"11/01/19_08","5.976999999999999"
"11/01/19_09","10.683092592592592"
"11/01/19_10","15.401666666666666"
"11/01/19_11","13.191851851851853"
"11/01/19_12","10.330962962962964"
"11/01/19_13","7.749444444444444"
"11/01/19_14","10.573685185185186"
"11/01/19_15","11.883129629629629"
"11/01/19_16","10.676074074074075"
"11/01/19_17","5.423203703703704"
"11/01/19_18","4.387388888888889"
"11/01/19_19","2.5088518518518517"
"11/01/19_20","1.6480185185185185"
"11/01/19_21","1.4268333333333334"
"11/01/19_22","1.6545185185185185"
"11/01/19_23","1.066851851851852"
"11/02/19_00","1.8670433145009415"
"11/02/19_01","1.1924814814814815"
"11/02/19_02","1.3731666666666666"
"11/02/19_03","1.4211851851851853"
"11/02/19_04","1.2923518518518518"
"11/02/19_05","1.7382037037037033"
"11/02/19_06","0.6323148148148148"
"11/02/19_07","1.458351851851852"
"11/02/19_08","2.1647962962962963"
"11/02/19_09","2.3569814814814816"
"11/02/19_10","1.7528518518518519"
"11/02/19_11","1.147574074074074"
"11/02/19_12","1.4306851851851852"
"11/02/19_13","1.8897777777777778"
"11/02/19_14","2.971944444444444"
"11/02/19_15","2.292574074074074"
"11/02/19_16","1.3712592592592592"
"11/02/19_17","1.1452962962962963"
"11/02/19_18","1.3400185185185187"
"11/02/19_19","1.4200370370370372"
"11/02/19_20","1.6057777777777775"
"11/02/19_21","2.1835555555555555"
"11/02/19_22","0.5785740740740742"
"11/02/19_23","0.900037037037037"
"11/03/19_00","0.8612962962962961"
"11/03/19_01","1.0211388888888888"
"11/03/19_02","1.0417407407407406"
"11/03/19_03","1.288611111111111"
"11/03/19_04","0.7228436911487759"
"11/03/19_05","1.341"
"11/03/19_06","1.0036296296296296"
"11/03/19_07","0.8292592592592591"
"11/03/19_08","1.487851851851852"
"11/03/19_09","1.6486851851851851"
"11/03/19_10","0.7593703703703703"
"11/03/19_11","1.7299629629629627"
"11/03/19_12","2.928592592592593"
"11/03/19_13","2.4398333333333335"
"11/03/19_14","1.2421666666666666"
"11/03/19_15","0.9186481481481482"
"11/03/19_16","1.4077777777777778"
"11/03/19_17","1.317722222222222"
"11/03/19_18","2.3739629629629633"
"11/03/19_19","1.2536851851851851"
"11/03/19_20","1.1449259259259257"
"11/03/19_21","1.284537037037037"
"11/03/19_22","3.4807962962962966"
"11/03/19_23","1.9827592592592593"
"11/04/19_00","2.7675370370370365"
"11/04/19_01","2.5212962962962964"
"11/04/19_02","2.02012962962963"
"11/04/19_03","2.7024999999999997"
"11/04/19_04","4.82062962962963"
"11/04/19_05","3.7255000000000003"
"11/04/19_06","5.26624074074074"
"11/04/19_07","8.591814814814814"
"11/04/19_08","11.224331450094162"
"11/04/19_09","17.01024074074074"
"11/04/19_10","20.572759259259257"
"11/04/19_11","19.31692592592593"
"11/04/19_12","13.66538888888889"
"11/04/19_13","14.168833333333334"
"11/04/19_14","23.55425925925926"
"11/04/19_15","18.735203703703704"
"11/04/19_16","22.415537037037037"
"11/04/19_17","21.06551851851852"
"11/04/19_18","9.74837037037037"
"11/04/19_19","5.7950740740740745"
"11/04/19_20","4.119481481481482"
"11/04/19_21","3.7168333333333328"
"11/04/19_22","3.8605925925925932"
"11/04/19_23","3.3275925925925924"
"11/05/19_00","1.5865740740740741"
"11/05/19_01","1.6894629629629634"
"11/05/19_02","2.64437037037037"
"11/05/19_03","2.9636481481481485"
"11/05/19_04","2.1045925925925926"
"11/05/19_05","3.4613888888888886"
"11/05/19_06","3.8960555555555554"
"11/05/19_07","7.436388888888889"
"11/05/19_08","20.76725925925926"
"11/05/19_09","25.11281481481481"
"11/05/19_10","26.193107344632768"
"11/05/19_11","28.664772313296904"
"11/05/19_12","23.462055555555555"
"11/05/19_13","28.839259259259254"
"11/05/19_14","25.412370370370375"
"11/05/19_15","26.08555555555556"
"11/05/19_16","22.24890740740741"
"11/05/19_17","24.241666666666664"
"11/05/19_18","19.85527777777778"
"11/05/19_19","6.9902037037037035"
"11/05/19_20","3.0875185185185186"
"11/05/19_21","4.560407407407407"
"11/05/19_22","5.123703703703704"
"11/05/19_23","3.2238148148148147"
"11/06/19_00","6.256833333333334"
"11/06/19_01","6.656685185185185"
"11/06/19_02","14.568444444444447"
"11/06/19_03","15.66038888888889"
"11/06/19_04","17.880240740740742"
"11/06/19_05","6.171412429378532"
"11/06/19_06","8.609092592592594"
"11/06/19_07","19.534462962962962"
"11/06/19_08","23.31094444444445"
"11/06/19_09","27.86757407407407"
"11/06/19_10","29.005277777777778"
"11/06/19_11","26.970111111111112"
"11/06/19_12","27.29342592592593"
"11/06/19_13","25.278481481481485"
"11/06/19_14","23.253925925925927"
"11/06/19_15","25.540185185185187"
"11/06/19_16","27.564537037037034"
"11/06/19_17","20.738296296296294"
"11/06/19_18","20.876666666666665"
"11/06/19_19","16.392592592592592"
"11/06/19_20","11.576981481481482"
"11/06/19_21","4.28437037037037"
"11/06/19_22","7.930148148148148"
"11/06/19_23","9.163611111111111"
"11/07/19_00","16.659307832422584"
"11/07/19_01","15.259203703703703"
"11/07/19_02","16.925925925925927"
"11/07/19_03","16.84561111111111"
"11/07/19_04","18.749648148148147"
"11/07/19_05","17.795666666666666"
"11/07/19_06","18.196759259259256"
"11/07/19_07","18.098037037037038"
"11/07/19_08","29.160527306967985"
"11/07/19_09","31.455166666666667"
"11/07/19_10","35.2895"
"11/07/19_11","27.456222222222223"
"11/07/19_12","24.815203703703702"
"11/07/19_13","26.336925925925925"
"11/07/19_14","30.060962962962964"
"11/07/19_15","30.210574074074074"
"11/07/19_16","24.98514814814815"
"11/07/19_17","26.584407407407408"
"11/07/19_18","21.18959259259259"
"11/07/19_19","18.296314814814814"
"11/07/19_20","16.747203703703704"
"11/07/19_21","15.63390740740741"
"11/07/19_22","15.351626984126984"
